city_id,city_name,consumers,population,estimated_rent,city_rank,customer_id,customer_name,sale_id,sale_date,total,rating,product_id-2,product_name,price,month
3,Pune,1875000,7500000,15300,9,85,Aditi Mishra,207,23-01-2023,300,5,12,Caramel Syrup (250ml),300,Jan
3,Pune,1875000,7500000,15300,9,90,Arjun Joshi,211,23-01-2023,800,4,20,Coffee Bean Storage Canister,800,Jan
3,Pune,1875000,7500000,15300,9,91,Arjun Kapoor,208,23-01-2023,500,4,16,Stainless Steel Tumbler,500,Jan
3,Pune,1875000,7500000,15300,9,98,Aryan Sinha,210,23-01-2023,500,4,16,Stainless Steel Tumbler,500,Jan
4,Jaipur,1000000,4000000,10800,8,154,Aryan Kapoor,214,23-01-2023,200,3,27,Personalized Coffee Spoon,200,Jan
4,Jaipur,1000000,4000000,10800,8,162,Diya Kumar,212,23-01-2023,650,5,21,Insulated Travel Mug,650,Jan
1,Bangalore,3075000,12300000,29700,1,21,Aryan Desai,230,24-01-2023,600,5,17,Coffee-Themed T-Shirt,600,Jan
1,Bangalore,3075000,12300000,29700,1,23,Aryan Patel,219,24-01-2023,450,5,5,Coffee Drip Bags (10 Bags),450,Jan
1,Bangalore,3075000,12300000,29700,1,28,Dhruv Malhotra,224,24-01-2023,700,5,9,Organic Green Coffee Beans (500g),700,Jan
2,Chennai,2775000,11100000,17100,6,52,Aditi Rao,221,24-01-2023,1500,4,7,Specialty Coffee Subscription,1500,Jan
2,Chennai,2775000,11100000,17100,6,57,Aditya Shukla,228,24-01-2023,500,5,16,Stainless Steel Tumbler,500,Jan
2,Chennai,2775000,11100000,17100,6,73,Diya Rao,215,24-01-2023,350,4,1,Ground Espresso Coffee (250g),350,Jan
3,Pune,1875000,7500000,15300,9,115,Mira Kumar,226,24-01-2023,550,4,11,Cold Brew Concentrate (500ml),550,Jan
3,Pune,1875000,7500000,15300,9,133,Abhay Singh,220,24-01-2023,450,4,5,Coffee Drip Bags (10 Bags),450,Jan
4,Jaipur,1000000,4000000,10800,8,185,Riya Shukla,229,24-01-2023,600,4,17,Coffee-Themed T-Shirt,600,Jan
5,Delhi,7750000,31000000,22500,3,222,Ananya Verma,231,24-01-2023,300,3,19,Glass Coffee Jar (500ml),300,Jan
5,Delhi,7750000,31000000,22500,3,223,Arjun Chopra,225,24-01-2023,550,4,11,Cold Brew Concentrate (500ml),550,Jan
5,Delhi,7750000,31000000,22500,3,224,Aryan Gupta,217,24-01-2023,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,Jan
5,Delhi,7750000,31000000,22500,3,225,Aryan Mehta,223,24-01-2023,750,3,8,Flavored Coffee Pods (Pack of 10),750,Jan
6,Mumbai,5100000,20400000,31500,2,282,Shaurya Singh,216,24-01-2023,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,Jan
6,Mumbai,5100000,20400000,31500,2,289,Mira Agarwal,233,24-01-2023,800,2,20,Coffee Bean Storage Canister,800,Jan
9,Kolkata,3725000,14900000,16200,7,366,Krishna Patel,227,24-01-2023,320,4,14,Vanilla Coffee Syrup (250ml),320,Jan
12,Kanpur,775000,3100000,8100,12,421,Ishita Sinha,218,24-01-2023,250,2,3,Instant Coffee Powder (100g),250,Jan
13,Nagpur,725000,2900000,7200,13,472,Navya Malhotra,232,24-01-2023,800,4,20,Coffee Bean Storage Canister,800,Jan
14,Indore,825000,3300000,6300,14,492,Krishna Pandey,234,24-01-2023,250,3,23,Customizable Coffee Coaster Set,250,Jan
14,Indore,825000,3300000,6300,14,496,Priya Chaudhary,222,24-01-2023,1500,2,7,Specialty Coffee Subscription,1500,Jan
1,Bangalore,3075000,12300000,29700,1,11,Ananya Gupta,239,25-01-2023,450,4,13,Mocha Flavored Coffee Mix (200g),450,Jan
2,Chennai,2775000,11100000,17100,6,71,Dhruv Nair,237,25-01-2023,600,4,4,Coffee Beans (500g),600,Jan
2,Chennai,2775000,11100000,17100,6,73,Diya Rao,242,25-01-2023,350,4,15,Coffee Mug (Ceramic),350,Jan
4,Jaipur,1000000,4000000,10800,8,134,Aarav Joshi,235,25-01-2023,350,5,1,Ground Espresso Coffee (250g),350,Jan
5,Delhi,7750000,31000000,22500,3,212,Aditya Chopra,241,25-01-2023,320,3,14,Vanilla Coffee Syrup (250ml),320,Jan
5,Delhi,7750000,31000000,22500,3,231,Dhruv Sharma,236,25-01-2023,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,Jan
5,Delhi,7750000,31000000,22500,3,264,Krishna Mishra,244,25-01-2023,600,2,17,Coffee-Themed T-Shirt,600,Jan
6,Mumbai,5100000,20400000,31500,2,295,Madhav Sinha,238,25-01-2023,1500,2,7,Specialty Coffee Subscription,1500,Jan
9,Kolkata,3725000,14900000,16200,7,352,Riya Kapoor,243,25-01-2023,500,5,16,Stainless Steel Tumbler,500,Jan
12,Kanpur,775000,3100000,8100,12,426,Mira Desai,240,25-01-2023,450,5,13,Mocha Flavored Coffee Mix (200g),450,Jan
1,Bangalore,3075000,12300000,29700,1,6,Aditi Verma,251,26-01-2023,600,5,17,Coffee-Themed T-Shirt,600,Jan
1,Bangalore,3075000,12300000,29700,1,39,Ishita Agarwal,248,26-01-2023,1800,5,10,Coffee Gift Hamper,1800,Jan
2,Chennai,2775000,11100000,17100,6,45,Aarav Sharma,256,26-01-2023,500,4,24,Tote Bag with Coffee Design,500,Jan
2,Chennai,2775000,11100000,17100,6,61,Ananya Reddy,250,26-01-2023,500,5,16,Stainless Steel Tumbler,500,Jan
2,Chennai,2775000,11100000,17100,6,67,Aryan Kumar,258,26-01-2023,900,5,26,Coffee Plant Kit (DIY),900,Jan
2,Chennai,2775000,11100000,17100,6,81,Isha Sharma,252,26-01-2023,450,5,18,Reusable Coffee Cup (Eco-friendly),450,Jan
3,Pune,1875000,7500000,15300,9,84,Aarav Sinha,257,26-01-2023,600,4,25,Coffee Recipe Book,600,Jan
4,Jaipur,1000000,4000000,10800,8,186,Rudra Agarwal,245,26-01-2023,450,3,5,Coffee Drip Bags (10 Bags),450,Jan
4,Jaipur,1000000,4000000,10800,8,199,Mira Kumar,246,26-01-2023,700,2,9,Organic Green Coffee Beans (500g),700,Jan
4,Jaipur,1000000,4000000,10800,8,199,Mira Kumar,249,26-01-2023,300,5,12,Caramel Syrup (250ml),300,Jan
5,Delhi,7750000,31000000,22500,3,214,Aditya Nair,255,26-01-2023,650,3,21,Insulated Travel Mug,650,Jan
5,Delhi,7750000,31000000,22500,3,246,Navya Mishra,259,26-01-2023,300,3,28,Coffee-Themed Notebook,300,Jan
9,Kolkata,3725000,14900000,16200,7,369,Aditi Rao,254,26-01-2023,800,2,20,Coffee Bean Storage Canister,800,Jan
12,Kanpur,775000,3100000,8100,12,447,Diya Verma,247,26-01-2023,700,3,9,Organic Green Coffee Beans (500g),700,Jan
13,Nagpur,725000,2900000,7200,13,459,Mira Singh,253,26-01-2023,300,5,19,Glass Coffee Jar (500ml),300,Jan
1,Bangalore,3075000,12300000,29700,1,22,Aryan Malhotra,260,27-01-2023,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,Jan
1,Bangalore,3075000,12300000,29700,1,23,Aryan Patel,262,27-01-2023,1200,5,6,French Press Coffee Set,1200,Jan
1,Bangalore,3075000,12300000,29700,1,26,Dhruv Agarwal,266,27-01-2023,600,4,17,Coffee-Themed T-Shirt,600,Jan
1,Bangalore,3075000,12300000,29700,1,28,Dhruv Malhotra,268,27-01-2023,800,5,20,Coffee Bean Storage Canister,800,Jan
2,Chennai,2775000,11100000,17100,6,67,Aryan Kumar,269,27-01-2023,800,4,20,Coffee Bean Storage Canister,800,Jan
3,Pune,1875000,7500000,15300,9,90,Arjun Joshi,270,27-01-2023,400,4,22,Coffee Art Print,400,Jan
3,Pune,1875000,7500000,15300,9,128,Mira Nair,272,27-01-2023,500,5,24,Tote Bag with Coffee Design,500,Jan
3,Pune,1875000,7500000,15300,9,131,Meera Shah,264,27-01-2023,350,5,15,Coffee Mug (Ceramic),350,Jan
3,Pune,1875000,7500000,15300,9,132,Veer Kapoor,267,27-01-2023,300,5,19,Glass Coffee Jar (500ml),300,Jan
4,Jaipur,1000000,4000000,10800,8,178,Krishna Mishra,261,27-01-2023,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,Jan
4,Jaipur,1000000,4000000,10800,8,200,Tanvi Pillai,265,27-01-2023,350,4,15,Coffee Mug (Ceramic),350,Jan
5,Delhi,7750000,31000000,22500,3,255,Shaurya Malhotra,271,27-01-2023,400,3,22,Coffee Art Print,400,Jan
7,Hyderabad,2500000,10000000,22500,4,303,Riya Joshi,263,27-01-2023,350,5,15,Coffee Mug (Ceramic),350,Jan
1,Bangalore,3075000,12300000,29700,1,30,Dhruv Singh,276,28-01-2023,650,5,21,Insulated Travel Mug,650,Jan
2,Chennai,2775000,11100000,17100,6,59,Ananya Desai,275,28-01-2023,500,5,16,Stainless Steel Tumbler,500,Jan
3,Pune,1875000,7500000,15300,9,92,Arjun Kumar,274,28-01-2023,300,5,12,Caramel Syrup (250ml),300,Jan
3,Pune,1875000,7500000,15300,9,116,Mira Patel,273,28-01-2023,300,4,12,Caramel Syrup (250ml),300,Jan
4,Jaipur,1000000,4000000,10800,8,144,Aditya Pandey,277,28-01-2023,900,4,26,Coffee Plant Kit (DIY),900,Jan
1,Bangalore,3075000,12300000,29700,1,31,Dhruv Verma,281,29-01-2023,320,5,14,Vanilla Coffee Syrup (250ml),320,Jan
1,Bangalore,3075000,12300000,29700,1,37,Isha Rao,287,29-01-2023,900,4,26,Coffee Plant Kit (DIY),900,Jan
2,Chennai,2775000,11100000,17100,6,66,Arjun Sinha,286,29-01-2023,900,4,26,Coffee Plant Kit (DIY),900,Jan
3,Pune,1875000,7500000,15300,9,123,Vihaan Verma,283,29-01-2023,650,5,21,Insulated Travel Mug,650,Jan
3,Pune,1875000,7500000,15300,9,133,Abhay Singh,278,29-01-2023,1800,5,10,Coffee Gift Hamper,1800,Jan
4,Jaipur,1000000,4000000,10800,8,195,Krishna Agarwal,285,29-01-2023,500,3,24,Tote Bag with Coffee Design,500,Jan
5,Delhi,7750000,31000000,22500,3,261,Krishna Chopra,284,29-01-2023,500,5,24,Tote Bag with Coffee Design,500,Jan
7,Hyderabad,2500000,10000000,22500,4,314,Mira Chopra,282,29-01-2023,600,3,17,Coffee-Themed T-Shirt,600,Jan
9,Kolkata,3725000,14900000,16200,7,362,Vivaan Mehta,279,29-01-2023,300,4,12,Caramel Syrup (250ml),300,Jan
11,Lucknow,950000,3800000,9000,11,400,Rudra Sinha,280,29-01-2023,320,3,14,Vanilla Coffee Syrup (250ml),320,Jan
1,Bangalore,3075000,12300000,29700,1,27,Dhruv Kumar,289,30-01-2023,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,Jan
1,Bangalore,3075000,12300000,29700,1,27,Dhruv Kumar,305,30-01-2023,600,4,25,Coffee Recipe Book,600,Jan
1,Bangalore,3075000,12300000,29700,1,32,Diya Desai,291,30-01-2023,450,5,5,Coffee Drip Bags (10 Bags),450,Jan
2,Chennai,2775000,11100000,17100,6,47,Aarav Verma,304,30-01-2023,500,4,24,Tote Bag with Coffee Design,500,Jan
2,Chennai,2775000,11100000,17100,6,56,Aditya Reddy,298,30-01-2023,500,5,16,Stainless Steel Tumbler,500,Jan
2,Chennai,2775000,11100000,17100,6,59,Ananya Desai,288,30-01-2023,350,4,1,Ground Espresso Coffee (250g),350,Jan
2,Chennai,2775000,11100000,17100,6,68,Aryan Mishra,301,30-01-2023,250,5,23,Customizable Coffee Coaster Set,250,Jan
3,Pune,1875000,7500000,15300,9,97,Aryan Shukla,296,30-01-2023,450,4,13,Mocha Flavored Coffee Mix (200g),450,Jan
3,Pune,1875000,7500000,15300,9,101,Dhruv Sinha,306,30-01-2023,200,4,27,Personalized Coffee Spoon,200,Jan
3,Pune,1875000,7500000,15300,9,131,Meera Shah,297,30-01-2023,320,4,14,Vanilla Coffee Syrup (250ml),320,Jan
4,Jaipur,1000000,4000000,10800,8,153,Aryan Joshi,303,30-01-2023,500,5,24,Tote Bag with Coffee Design,500,Jan
4,Jaipur,1000000,4000000,10800,8,154,Aryan Kapoor,292,30-01-2023,1200,2,6,French Press Coffee Set,1200,Jan
4,Jaipur,1000000,4000000,10800,8,163,Diya Mehta,293,30-01-2023,750,5,8,Flavored Coffee Pods (Pack of 10),750,Jan
4,Jaipur,1000000,4000000,10800,8,175,Ishita Malhotra,290,30-01-2023,250,4,3,Instant Coffee Powder (100g),250,Jan
4,Jaipur,1000000,4000000,10800,8,184,Riya Rao,295,30-01-2023,550,3,11,Cold Brew Concentrate (500ml),550,Jan
4,Jaipur,1000000,4000000,10800,8,197,Krishna Reddy,300,30-01-2023,650,3,21,Insulated Travel Mug,650,Jan
10,Surat,1800000,7200000,13500,10,370,Ishita Joshi,302,30-01-2023,250,5,23,Customizable Coffee Coaster Set,250,Jan
10,Surat,1800000,7200000,13500,10,386,Vihaan Kumar,294,30-01-2023,700,5,9,Organic Green Coffee Beans (500g),700,Jan
13,Nagpur,725000,2900000,7200,13,465,Shaurya Nair,299,30-01-2023,300,2,19,Glass Coffee Jar (500ml),300,Jan
1,Bangalore,3075000,12300000,29700,1,9,Aditya Sharma,307,31-01-2023,350,4,1,Ground Espresso Coffee (250g),350,Jan
1,Bangalore,3075000,12300000,29700,1,11,Ananya Gupta,311,31-01-2023,700,5,9,Organic Green Coffee Beans (500g),700,Jan
2,Chennai,2775000,11100000,17100,6,72,Diya Agarwal,314,31-01-2023,650,5,21,Insulated Travel Mug,650,Jan
3,Pune,1875000,7500000,15300,9,86,Aditya Desai,310,31-01-2023,700,4,9,Organic Green Coffee Beans (500g),700,Jan
3,Pune,1875000,7500000,15300,9,98,Aryan Sinha,315,31-01-2023,400,4,22,Coffee Art Print,400,Jan
3,Pune,1875000,7500000,15300,9,123,Vihaan Verma,309,31-01-2023,700,4,9,Organic Green Coffee Beans (500g),700,Jan
4,Jaipur,1000000,4000000,10800,8,152,Aryan Chopra,319,31-01-2023,200,2,27,Personalized Coffee Spoon,200,Jan
4,Jaipur,1000000,4000000,10800,8,202,Arjun Gupta,317,31-01-2023,500,3,24,Tote Bag with Coffee Design,500,Jan
5,Delhi,7750000,31000000,22500,3,210,Aditi Sharma,312,31-01-2023,550,2,11,Cold Brew Concentrate (500ml),550,Jan
5,Delhi,7750000,31000000,22500,3,220,Ananya Patel,313,31-01-2023,450,5,13,Mocha Flavored Coffee Mix (200g),450,Jan
6,Mumbai,5100000,20400000,31500,2,278,Rudra Singh,316,31-01-2023,250,2,23,Customizable Coffee Coaster Set,250,Jan
8,Ahmedabad,2075000,8300000,14400,5,329,Riya Sinha,318,31-01-2023,200,2,27,Personalized Coffee Spoon,200,Jan
8,Ahmedabad,2075000,8300000,14400,5,339,Navya Gupta,308,31-01-2023,1200,5,6,French Press Coffee Set,1200,Jan
2,Chennai,2775000,11100000,17100,6,66,Arjun Sinha,320,01-02-2023,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,Feb
2,Chennai,2775000,11100000,17100,6,72,Diya Agarwal,331,01-02-2023,250,4,23,Customizable Coffee Coaster Set,250,Feb
2,Chennai,2775000,11100000,17100,6,77,Isha Desai,327,01-02-2023,450,5,13,Mocha Flavored Coffee Mix (200g),450,Feb
3,Pune,1875000,7500000,15300,9,88,Ananya Kapoor,329,01-02-2023,800,4,20,Coffee Bean Storage Canister,800,Feb
3,Pune,1875000,7500000,15300,9,89,Ananya Rao,330,01-02-2023,650,5,21,Insulated Travel Mug,650,Feb
3,Pune,1875000,7500000,15300,9,101,Dhruv Sinha,328,01-02-2023,600,5,17,Coffee-Themed T-Shirt,600,Feb
3,Pune,1875000,7500000,15300,9,104,Diya Mishra,322,01-02-2023,700,4,9,Organic Green Coffee Beans (500g),700,Feb
3,Pune,1875000,7500000,15300,9,112,Krishna Sharma,325,01-02-2023,1800,4,10,Coffee Gift Hamper,1800,Feb
3,Pune,1875000,7500000,15300,9,114,Mira Chopra,333,01-02-2023,600,4,25,Coffee Recipe Book,600,Feb
3,Pune,1875000,7500000,15300,9,115,Mira Kumar,323,01-02-2023,700,5,9,Organic Green Coffee Beans (500g),700,Feb
3,Pune,1875000,7500000,15300,9,125,Vivaan Singh,321,01-02-2023,700,5,9,Organic Green Coffee Beans (500g),700,Feb
5,Delhi,7750000,31000000,22500,3,236,Isha Verma,324,01-02-2023,700,2,9,Organic Green Coffee Beans (500g),700,Feb
5,Delhi,7750000,31000000,22500,3,259,Vivaan Shukla,332,01-02-2023,500,3,24,Tote Bag with Coffee Design,500,Feb
6,Mumbai,5100000,20400000,31500,2,273,Kiara Sharma,334,01-02-2023,200,5,27,Personalized Coffee Spoon,200,Feb
10,Surat,1800000,7200000,13500,10,373,Krishna Singh,326,01-02-2023,300,5,12,Caramel Syrup (250ml),300,Feb
1,Bangalore,3075000,12300000,29700,1,13,Ananya Malhotra,344,02-02-2023,650,4,21,Insulated Travel Mug,650,Feb
1,Bangalore,3075000,12300000,29700,1,36,Diya Sinha,341,02-02-2023,1500,5,7,Specialty Coffee Subscription,1500,Feb
2,Chennai,2775000,11100000,17100,6,65,Arjun Mishra,340,02-02-2023,1500,4,7,Specialty Coffee Subscription,1500,Feb
2,Chennai,2775000,11100000,17100,6,67,Aryan Kumar,338,02-02-2023,450,4,5,Coffee Drip Bags (10 Bags),450,Feb
2,Chennai,2775000,11100000,17100,6,80,Isha Pandey,345,02-02-2023,300,4,28,Coffee-Themed Notebook,300,Feb
3,Pune,1875000,7500000,15300,9,104,Diya Mishra,336,02-02-2023,600,4,4,Coffee Beans (500g),600,Feb
4,Jaipur,1000000,4000000,10800,8,155,Dhruv Chopra,343,02-02-2023,450,4,18,Reusable Coffee Cup (Eco-friendly),450,Feb
4,Jaipur,1000000,4000000,10800,8,169,Isha Kumar,342,02-02-2023,550,3,11,Cold Brew Concentrate (500ml),550,Feb
5,Delhi,7750000,31000000,22500,3,267,Ishaan Kumar,337,02-02-2023,450,2,5,Coffee Drip Bags (10 Bags),450,Feb
5,Delhi,7750000,31000000,22500,3,269,Tarun Joshi,335,02-02-2023,350,5,1,Ground Espresso Coffee (250g),350,Feb
14,Indore,825000,3300000,6300,14,490,Vivaan Mishra,339,02-02-2023,1500,4,7,Specialty Coffee Subscription,1500,Feb
1,Bangalore,3075000,12300000,29700,1,31,Dhruv Verma,348,03-02-2023,600,5,4,Coffee Beans (500g),600,Feb
1,Bangalore,3075000,12300000,29700,1,31,Dhruv Verma,353,03-02-2023,700,5,9,Organic Green Coffee Beans (500g),700,Feb
2,Chennai,2775000,11100000,17100,6,60,Ananya Pandey,350,03-02-2023,1500,5,7,Specialty Coffee Subscription,1500,Feb
2,Chennai,2775000,11100000,17100,6,66,Arjun Sinha,352,03-02-2023,700,4,9,Organic Green Coffee Beans (500g),700,Feb
3,Pune,1875000,7500000,15300,9,82,Aarav Malhotra,347,03-02-2023,600,4,4,Coffee Beans (500g),600,Feb
3,Pune,1875000,7500000,15300,9,94,Arjun Patel,356,03-02-2023,500,5,16,Stainless Steel Tumbler,500,Feb
3,Pune,1875000,7500000,15300,9,101,Dhruv Sinha,357,03-02-2023,400,4,22,Coffee Art Print,400,Feb
3,Pune,1875000,7500000,15300,9,109,Ishita Kapoor,359,03-02-2023,600,5,25,Coffee Recipe Book,600,Feb
3,Pune,1875000,7500000,15300,9,114,Mira Chopra,355,03-02-2023,300,4,12,Caramel Syrup (250ml),300,Feb
3,Pune,1875000,7500000,15300,9,125,Vivaan Singh,349,03-02-2023,450,5,5,Coffee Drip Bags (10 Bags),450,Feb
4,Jaipur,1000000,4000000,10800,8,200,Tanvi Pillai,351,03-02-2023,750,4,8,Flavored Coffee Pods (Pack of 10),750,Feb
5,Delhi,7750000,31000000,22500,3,216,Ananya Agarwal,346,03-02-2023,350,2,1,Ground Espresso Coffee (250g),350,Feb
5,Delhi,7750000,31000000,22500,3,240,Krishna Malhotra,358,03-02-2023,400,3,22,Coffee Art Print,400,Feb
12,Kanpur,775000,3100000,8100,12,436,Shaurya Shukla,354,03-02-2023,1800,5,10,Coffee Gift Hamper,1800,Feb
2,Chennai,2775000,11100000,17100,6,42,Aarav Mishra,362,04-02-2023,350,5,15,Coffee Mug (Ceramic),350,Feb
2,Chennai,2775000,11100000,17100,6,44,Aarav Rao,363,04-02-2023,500,4,16,Stainless Steel Tumbler,500,Feb
2,Chennai,2775000,11100000,17100,6,79,Isha Malhotra,360,04-02-2023,350,5,1,Ground Espresso Coffee (250g),350,Feb
3,Pune,1875000,7500000,15300,9,130,Ayaan Patel,361,04-02-2023,1800,5,10,Coffee Gift Hamper,1800,Feb
4,Jaipur,1000000,4000000,10800,8,180,Mira Gupta,364,04-02-2023,800,2,20,Coffee Bean Storage Canister,800,Feb
1,Bangalore,3075000,12300000,29700,1,24,Aryan Sharma,369,05-02-2023,450,4,18,Reusable Coffee Cup (Eco-friendly),450,Feb
1,Bangalore,3075000,12300000,29700,1,37,Isha Rao,366,05-02-2023,450,4,13,Mocha Flavored Coffee Mix (200g),450,Feb
2,Chennai,2775000,11100000,17100,6,58,Ananya Chopra,372,05-02-2023,300,4,28,Coffee-Themed Notebook,300,Feb
3,Pune,1875000,7500000,15300,9,126,Vivaan Sinha,370,05-02-2023,300,5,19,Glass Coffee Jar (500ml),300,Feb
4,Jaipur,1000000,4000000,10800,8,139,Aditi Pandey,371,05-02-2023,800,4,20,Coffee Bean Storage Canister,800,Feb
4,Jaipur,1000000,4000000,10800,8,160,Dhruv Pandey,368,05-02-2023,450,5,18,Reusable Coffee Cup (Eco-friendly),450,Feb
5,Delhi,7750000,31000000,22500,3,225,Aryan Mehta,367,05-02-2023,600,3,17,Coffee-Themed T-Shirt,600,Feb
12,Kanpur,775000,3100000,8100,12,419,Ishita Patel,365,05-02-2023,450,5,13,Mocha Flavored Coffee Mix (200g),450,Feb
1,Bangalore,3075000,12300000,29700,1,1,Aarav Agarwal,375,06-02-2023,550,4,11,Cold Brew Concentrate (500ml),550,Feb
1,Bangalore,3075000,12300000,29700,1,17,Arjun Pandey,373,06-02-2023,700,5,9,Organic Green Coffee Beans (500g),700,Feb
1,Bangalore,3075000,12300000,29700,1,18,Arjun Rao,382,06-02-2023,900,4,26,Coffee Plant Kit (DIY),900,Feb
3,Pune,1875000,7500000,15300,9,93,Arjun Mehta,380,06-02-2023,600,4,25,Coffee Recipe Book,600,Feb
3,Pune,1875000,7500000,15300,9,114,Mira Chopra,377,06-02-2023,450,5,18,Reusable Coffee Cup (Eco-friendly),450,Feb
3,Pune,1875000,7500000,15300,9,120,Rudra Nair,376,06-02-2023,450,5,18,Reusable Coffee Cup (Eco-friendly),450,Feb
5,Delhi,7750000,31000000,22500,3,266,Navya Kapoor,379,06-02-2023,250,5,23,Customizable Coffee Coaster Set,250,Feb
8,Ahmedabad,2075000,8300000,14400,5,333,Shaurya Mishra,374,06-02-2023,1800,5,10,Coffee Gift Hamper,1800,Feb
13,Nagpur,725000,2900000,7200,13,454,Kiara Mehta,378,06-02-2023,450,5,18,Reusable Coffee Cup (Eco-friendly),450,Feb
14,Indore,825000,3300000,6300,14,481,Mira Malhotra,381,06-02-2023,900,2,26,Coffee Plant Kit (DIY),900,Feb
1,Bangalore,3075000,12300000,29700,1,9,Aditya Sharma,383,07-02-2023,600,5,4,Coffee Beans (500g),600,Feb
2,Chennai,2775000,11100000,17100,6,62,Ananya Sharma,385,07-02-2023,320,4,14,Vanilla Coffee Syrup (250ml),320,Feb
3,Pune,1875000,7500000,15300,9,85,Aditi Mishra,388,07-02-2023,200,5,27,Personalized Coffee Spoon,200,Feb
3,Pune,1875000,7500000,15300,9,85,Aditi Mishra,389,07-02-2023,300,4,28,Coffee-Themed Notebook,300,Feb
3,Pune,1875000,7500000,15300,9,123,Vihaan Verma,384,07-02-2023,750,5,8,Flavored Coffee Pods (Pack of 10),750,Feb
7,Hyderabad,2500000,10000000,22500,4,310,Vihaan Agarwal,387,07-02-2023,250,4,23,Customizable Coffee Coaster Set,250,Feb
12,Kanpur,775000,3100000,8100,12,425,Kiara Sinha,386,07-02-2023,350,2,15,Coffee Mug (Ceramic),350,Feb
1,Bangalore,3075000,12300000,29700,1,15,Arjun Agarwal,393,08-02-2023,450,4,18,Reusable Coffee Cup (Eco-friendly),450,Feb
1,Bangalore,3075000,12300000,29700,1,17,Arjun Pandey,397,08-02-2023,300,5,28,Coffee-Themed Notebook,300,Feb
1,Bangalore,3075000,12300000,29700,1,21,Aryan Desai,392,08-02-2023,500,4,16,Stainless Steel Tumbler,500,Feb
3,Pune,1875000,7500000,15300,9,92,Arjun Kumar,390,08-02-2023,300,4,12,Caramel Syrup (250ml),300,Feb
3,Pune,1875000,7500000,15300,9,94,Arjun Patel,396,08-02-2023,500,5,24,Tote Bag with Coffee Design,500,Feb
4,Jaipur,1000000,4000000,10800,8,198,Mira Gupta,395,08-02-2023,800,2,20,Coffee Bean Storage Canister,800,Feb
6,Mumbai,5100000,20400000,31500,2,273,Kiara Sharma,391,08-02-2023,300,5,12,Caramel Syrup (250ml),300,Feb
14,Indore,825000,3300000,6300,14,490,Vivaan Mishra,394,08-02-2023,300,2,19,Glass Coffee Jar (500ml),300,Feb
1,Bangalore,3075000,12300000,29700,1,2,Aarav Pandey,404,09-02-2023,450,5,13,Mocha Flavored Coffee Mix (200g),450,Feb
1,Bangalore,3075000,12300000,29700,1,3,Aditi Gupta,413,09-02-2023,200,4,27,Personalized Coffee Spoon,200,Feb
1,Bangalore,3075000,12300000,29700,1,14,Ananya Mehta,398,09-02-2023,350,5,1,Ground Espresso Coffee (250g),350,Feb
1,Bangalore,3075000,12300000,29700,1,24,Aryan Sharma,408,09-02-2023,650,5,21,Insulated Travel Mug,650,Feb
2,Chennai,2775000,11100000,17100,6,49,Aditi Malhotra,405,09-02-2023,320,4,14,Vanilla Coffee Syrup (250ml),320,Feb
2,Chennai,2775000,11100000,17100,6,55,Aditya Agarwal,401,09-02-2023,1200,4,6,French Press Coffee Set,1200,Feb
2,Chennai,2775000,11100000,17100,6,61,Ananya Reddy,400,09-02-2023,450,5,5,Coffee Drip Bags (10 Bags),450,Feb
2,Chennai,2775000,11100000,17100,6,64,Ananya Singh,403,09-02-2023,550,5,11,Cold Brew Concentrate (500ml),550,Feb
3,Pune,1875000,7500000,15300,9,82,Aarav Malhotra,409,09-02-2023,250,4,23,Customizable Coffee Coaster Set,250,Feb
3,Pune,1875000,7500000,15300,9,100,Dhruv Shukla,406,09-02-2023,350,5,15,Coffee Mug (Ceramic),350,Feb
3,Pune,1875000,7500000,15300,9,104,Diya Mishra,412,09-02-2023,900,4,26,Coffee Plant Kit (DIY),900,Feb
3,Pune,1875000,7500000,15300,9,126,Vivaan Sinha,399,09-02-2023,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,Feb
4,Jaipur,1000000,4000000,10800,8,194,Vivaan Pandey,411,09-02-2023,900,3,26,Coffee Plant Kit (DIY),900,Feb
5,Delhi,7750000,31000000,22500,3,215,Aditya Sinha,407,09-02-2023,800,4,20,Coffee Bean Storage Canister,800,Feb
